word,questionNo,paragraphNo,titleNo,count Repeat,question belongs to paragraph,question belongs to paragraph in title
fellow reformers scandal,2582,89,6,1,89,6
short tempered,2586,90,6,1,90,6
became less,2588,32,36,1,90,6
times luther,2590,47,6,1,90,6
1545 1546,2590,90,6,1,90,6
luther last,2591,87,6,1,91,6
last sermon,2591,91,6,1,91,6
focus luther,2593,85,6,1,91,6
would allow,2595,73,24,1,91,6
luther final,2596,92,6,1,92,6
final journey,2596,92,6,1,92,6
luther final journey,2596,92,6,1,92,6
mansfeld twice,2598,92,6,1,92,6
third visit,2599,92,6,1,92,6
went bed,2603,93,6,1,93,6
chest pains,2605,93,6,1,93,6
last statement,2613,95,6,1,95,6
images luther,2614,96,6,1,96,6
catholic saints,2615,96,6,1,96,6
luther presented,2616,96,6,1,96,6
spread protestantism,2616,96,6,1,96,6
spread lutheranism,2618,96,6,1,96,6
lutheran calendar,2619,97,6,1,97,6
calendar saints,2619,97,6,3,97,6
lutheran calendar saints,2619,97,6,1,97,6
church england,2621,97,6,1,97,6
episcopal church,2623,22,10,1,97,6
southern california,2624,0,7,2,0,7
california often,2624,0,7,1,0,7
often abbreviated,2624,0,7,1,0,7
southern california often,2624,0,7,1,0,7
california often abbreviated,2624,0,7,1,0,7
described eight,2625,0,7,1,0,7
eight counties,2625,0,7,1,0,7
many counties,2625,46,5,1,0,7
counties region,2625,0,7,1,0,7
region actually,2625,5,16,1,0,7
described eight counties,2625,0,7,1,0,7
california united,2626,0,7,1,0,7
california united states,2626,0,7,1,0,7
counties based,2627,0,7,1,0,7
eight counties based,2627,0,7,1,0,7
10 county,2629,0,7,1,1,7
county definitions,2629,1,7,1,1,7
10 county definitions,2629,1,7,1,1,7
megaregions united,2630,1,7,1,1,7
megaregions united states,2630,1,7,1,1,7
name area,2633,3,32,1,1,7
metropolitan areas,2635,2,7,1,2,7
california population,2635,2,7,2,2,7
southern california population,2635,2,7,1,2,7
los angeles,2636,0,7,1,2,7
angeles area,2636,2,7,3,2,7
los angeles area,2636,2,7,3,2,7
heavily populated,2637,15,41,1,2,7
populated areas,2637,2,7,1,2,7
greater los,2638,2,7,2,2,7
greater los angeles,2638,2,7,2,2,7
desert border,2640,3,7,1,3,7
border arizona,2640,3,7,1,3,7
cities los,2643,4,7,1,4,7
angeles san,2643,4,7,1,4,7
part state,2643,21,7,1,4,7
cities los angeles,2643,4,7,1,4,7
los angeles san,2643,4,7,1,4,7
angeles san diego,2643,4,7,1,4,7
city populous,2645,10,32,1,4,7
eighth populous,2646,4,7,1,4,7
orange san,2648,5,7,1,5,7
diego riverside,2648,14,7,1,5,7
riverside san,2648,0,7,1,5,7
san bernardino,2648,0,7,1,5,7
five counties,2648,2,7,1,5,7
orange san diego,2648,5,7,1,5,7
san diego riverside,2648,14,7,1,5,7
diego riverside san,2648,14,7,1,5,7
riverside san bernardino,2648,0,7,1,5,7
angeles orange,2650,0,7,1,5,7
diego san,2650,5,7,1,5,7
bernardino riverside,2650,5,7,1,5,7
los angeles orange,2650,0,7,1,5,7
angeles orange san,2650,5,7,1,5,7
san diego san,2650,5,7,1,5,7
diego san bernardino,2650,5,7,1,5,7
san bernardino riverside,2650,5,7,1,5,7
populous counties,2651,5,7,1,5,7
counties united,2651,5,7,1,5,7
populous counties united,2651,5,7,1,5,7
counties united states,2651,5,7,1,5,7
associated motion,2653,6,7,1,6,7
motion picture,2653,6,7,2,6,7
picture industry,2653,6,7,1,6,7
associated motion picture,2653,6,7,1,6,7
motion picture industry,2653,6,7,1,6,7
hollywood district,2654,6,7,1,6,7
company owns,2655,6,7,1,6,7
owns abc,2655,6,7,1,6,7
company owns abc,2655,6,7,1,6,7
picture television,2656,6,7,1,6,7
industry major,2656,21,29,1,6,7
industry centered,2656,6,7,1,6,7
centered los,2656,6,7,1,6,7
motion picture television,2656,6,7,1,6,7
industry centered los,2656,6,7,1,6,7
centered los angeles,2656,6,7,1,6,7
universal warner,2657,6,7,1,6,7
warner brothers,2657,6,7,2,6,7
major record,2657,6,7,1,6,7
universal warner brothers,2657,6,7,1,6,7
california home,2658,6,0,1,7,7
southern california home,2658,7,7,1,7,7
professional skateboarder,2659,7,7,1,7,7
california second,2661,4,7,1,7,7
second island,2661,7,7,1,7,7
terms famous,2661,7,7,1,7,7
yacht race,2662,7,7,1,7,7
takes place,2662,11,5,1,7,7
desert city,2663,8,7,1,8,7
many locals,2664,8,7,1,8,7
locals tourists,2664,8,7,1,8,7
tourists frequent,2664,8,7,1,8,7
frequent southern,2664,8,7,1,8,7
many locals tourists,2664,8,7,1,8,7
locals tourists frequent,2664,8,7,1,8,7
tourists frequent southern,2664,8,7,1,8,7
frequent southern california,2664,8,7,1,8,7
palm springs,2665,8,7,1,8,7
resort feel,2666,8,7,1,8,7
springs popular,2666,8,7,1,8,7
palm springs popular,2666,8,7,1,8,7
california north,2667,9,7,1,9,7
north south,2667,31,1,1,9,7
south midway,2667,9,7,1,9,7
midway point,2667,9,7,1,9,7
california north south,2667,9,7,1,9,7
north south midway,2667,9,7,1,9,7
south midway point,2667,9,7,1,9,7
south san,2668,9,7,1,9,7
san jose,2668,23,0,2,9,7
south san jose,2668,9,7,1,9,7
term southern,2669,9,7,1,9,7
california usually,2669,9,7,1,9,7
usually refers,2669,9,7,1,9,7
many southern,2669,23,7,1,9,7
southern counties,2669,9,7,1,9,7
counties state,2669,9,7,1,9,7
term southern california,2669,9,7,1,9,7
southern california usually,2669,9,7,1,9,7
california usually refers,2669,9,7,1,9,7
southern counties state,2669,9,7,1,9,7
point conception,2670,9,7,1,9,7
definition southern,2670,9,7,1,9,7
definition southern california,2670,9,7,1,9,7
boundary southern,2671,10,7,1,9,7
boundary southern california,2671,10,7,1,9,7
angeles lower,2673,10,7,1,10,7
lower part,2673,10,7,1,10,7
los angeles lower,2673,10,7,1,10,7
angeles lower part,2673,10,7,1,10,7
upper part,2674,10,7,1,10,7
california admitted,2676,10,7,1,10,7
admitted union,2676,10,7,1,10,7
california admitted union,2676,10,7,1,10,7
land laws,2677,11,7,1,11,7
californios dissatisfied,2677,11,7,1,11,7
pro slavery,2678,10,7,1,11,7
slavery southerners,2678,11,7,1,11,7
pro slavery southerners,2678,11,7,1,11,7
achieve separate,2679,11,7,1,11,7
separate statehood,2679,11,7,1,11,7
achieve separate statehood,2679,11,7,1,11,7
voted favor,2680,22,45,1,11,7
pico act,2680,11,7,1,11,7
act 1859,2680,11,7,1,11,7
pico act 1859,2680,11,7,1,11,7
strong advocate,2681,11,7,1,11,7
defined southern,2682,12,7,1,12,7
defined southern california,2682,12,7,1,12,7
newer county,2685,12,7,1,12,7
automobile club,2688,13,7,1,13,7
club southern,2688,13,7,1,13,7
aaa auto,2688,13,7,1,13,7
automobile club southern,2688,13,7,1,13,7
club southern california,2688,13,7,1,13,7
two aaa,2689,13,7,1,13,7
northern southern,2689,54,6,1,13,7
point view,2689,13,7,1,13,7
northern southern california,2689,9,7,1,13,7
mountain range,2690,18,21,1,13,7
desert portions,2691,13,7,1,13,7
portions north,2691,13,7,1,13,7
north los,2691,13,7,1,13,7
angeles county,2691,13,7,1,13,7
county included,2691,11,7,1,13,7
desert portions north,2691,13,7,1,13,7
portions north los,2691,13,7,1,13,7
north los angeles,2691,13,7,1,13,7
los angeles county,2691,13,7,1,13,7
heavily developed,2693,14,7,1,14,7
developed urban,2693,14,7,1,14,7
urban environment,2693,14,7,1,14,7
left undeveloped,2693,14,7,1,14,7
heavily developed urban,2693,14,7,1,14,7
developed urban environment,2693,14,7,1,14,7
large spread,2694,14,7,1,14,7
use automobiles,2695,14,7,1,14,7
california famous,2695,14,7,1,14,7
southern california famous,2695,14,7,1,14,7
urban area,2696,2,7,1,14,7
main gap,2697,15,7,1,15,7
gap continued,2697,15,7,1,15,7
continued urbanization,2697,15,7,1,15,7
main gap continued,2697,15,7,1,15,7
gap continued urbanization,2697,15,7,1,15,7
diego metropolitan,2698,2,7,1,15,7
communities along,2698,15,7,1,15,7
san diego metropolitan,2698,2,7,1,15,7
diego metropolitan area,2698,2,7,1,15,7
separate metropolitan,2699,15,7,1,15,7
separate metropolitan area,2699,15,7,1,15,7
county many,2700,15,7,1,15,7
riverside counties,2701,15,7,1,15,7
bernardino riverside counties,2701,15,7,1,15,7
many sunny,2703,16,7,1,16,7
sunny days,2703,16,7,1,16,7
many sunny days,2703,16,7,1,16,7
temperature range,2704,18,11,1,16,7
southwest state,2705,16,7,1,16,7
region spans,2707,17,7,1,17,7
natural ecosystem,2709,17,7,1,17,7
ecosystem landscapes,2709,17,7,1,17,7
natural ecosystem landscapes,2709,17,7,1,17,7
mountain ranges,2711,9,21,1,17,7
generally speaking,2713,13,15,1,18,7
magnitude 1994,2714,18,7,1,18,7
1994 northridge,2714,18,7,1,18,7
northridge earthquake,2714,18,7,1,18,7
magnitude 1994 northridge,2714,18,7,1,18,7
1994 northridge earthquake,2714,18,7,1,18,7
fault produce,2717,19,7,1,19,7
produce magnitude,2717,19,7,2,19,7
magnitude earthquake,2717,19,7,1,19,7
fault produce magnitude,2717,19,7,1,19,7
produce magnitude earthquake,2717,19,7,1,19,7
many faults,2718,19,7,1,19,7
san jacinto,2719,19,7,1,19,7
jacinto fault,2719,19,7,1,19,7
fault elsinore,2719,19,7,1,19,7
elsinore fault,2719,19,7,1,19,7
san jacinto fault,2719,19,7,1,19,7
fault elsinore fault,2719,19,7,1,19,7
released california,2720,19,7,1,19,7
california earthquake,2720,19,7,1,19,7
earthquake forecast,2720,19,7,1,19,7
released california earthquake,2720,19,7,1,19,7
california earthquake forecast,2720,19,7,1,19,7
forecast models,2721,19,7,1,19,7
earthquake forecast models,2721,19,7,1,19,7
distinctive regions,2722,20,7,1,20,7
divided culturally,2722,20,7,1,20,7
culturally politically,2722,20,7,1,20,7
divided culturally politically,2722,20,7,1,20,7
regions often,2724,30,37,1,20,7
often hub,2724,20,7,1,20,7
population 22,2725,21,7,1,21,7
22 680,2725,21,7,1,21,7
680 010,2725,21,7,1,21,7
california population 22,2725,21,7,1,21,7
population 22 680,2725,21,7,1,21,7
22 680 010,2725,21,7,1,21,7
state average,2727,21,7,1,21,7
growth rate,2727,35,33,1,21,7
northern california,2728,11,7,1,21,7
name associated,2730,6,7,1,22,7
areas make,2730,0,42,2,22,7
extended metropolitan,2731,22,7,1,22,7
extended metropolitan areas,2731,22,7,1,22,7
areas population,2732,4,7,1,22,7
metropolitan areas population,2732,4,7,1,22,7
el centro,2733,2,7,1,22,7
centro metropolitan,2733,22,7,1,22,7
area san,2733,2,7,1,22,7
san marcos,2733,22,7,1,22,7
marcos metropolitan,2733,22,7,1,22,7
area form,2733,22,7,2,22,7
el centro metropolitan,2733,22,7,1,22,7
centro metropolitan area,2733,22,7,1,22,7
metropolitan area san,2733,22,7,1,22,7
area san diego,2733,22,7,1,22,7
san marcos metropolitan,2733,22,7,1,22,7
marcos metropolitan area,2733,22,7,1,22,7
metropolitan area form,2733,22,7,2,22,7
population greater,2734,22,7,1,22,7
population greater los,2734,22,7,1,22,7
city california,2735,4,7,1,23,7
largest city california,2735,0,18,1,23,7
second largest,2736,5,9,1,23,7
second largest city,2736,5,9,1,23,7
many cities,2737,6,1,1,23,7
200 000,2737,27,1,1,23,7
000 residents,2737,23,7,1,23,7
200 000 residents,2737,23,7,1,23,7
34 cities,2738,23,7,1,23,7
close proximity,2739,23,7,1,23,7
proximity coast,2739,23,7,1,23,7
close proximity coast,2739,23,7,1,23,7
famous tourism,2741,24,7,1,24,7
california famous tourism,2741,24,7,1,24,7
region leader,2742,24,7,1,24,7
2001 2007,2742,24,7,1,24,7
california economy,2743,24,7,1,24,7
largest united,2743,24,7,1,24,7
southern california economy,2743,24,7,1,24,7
one largest united,2743,24,7,1,24,7
largest united states,2743,24,7,1,24,7
housing crash,2744,24,7,1,24,7
motion pictures,2745,25,7,1,25,7
pictures petroleum,2745,25,7,1,25,7
petroleum aircraft,2745,25,7,1,25,7
aircraft manufacturing,2745,25,7,1,25,7
manufacturing major,2745,25,7,1,25,7
major industries,2745,25,7,2,25,7
motion pictures petroleum,2745,25,7,1,25,7
pictures petroleum aircraft,2745,25,7,1,25,7
petroleum aircraft manufacturing,2745,25,7,1,25,7
aircraft manufacturing major,2745,25,7,1,25,7
manufacturing major industries,2745,25,7,1,25,7
agricultural regions,2746,25,7,1,25,7
could found,2746,13,14,1,25,7
major military,2749,2,32,1,25,7
military spending,2749,25,7,1,25,7
spending cutbacks,2749,25,7,1,25,7
military spending cutbacks,2749,25,7,1,25,7
home many,2750,45,1,1,26,7
california home many,2750,26,7,1,26,7
downtown burbank,2753,27,7,1,27,7
downtown santa,2754,27,7,1,27,7
santa monica,2754,27,7,1,27,7
monica downtown,2754,27,7,1,27,7
downtown glendale,2754,27,7,1,27,7
downtown santa monica,2754,27,7,1,27,7
santa monica downtown,2754,27,7,1,27,7
monica downtown glendale,2754,27,7,1,27,7
warner center,2755,27,7,1,27,7
century city,2756,27,7,1,27,7
example district,2756,42,1,1,27,7
riverside area,2757,28,7,1,28,7
area maintains,2757,28,7,1,28,7
bernardino riverside area,2757,28,7,1,28,7
riverside area maintains,2757,28,7,1,28,7
districts including,2758,27,7,1,28,7
including university,2758,12,35,1,28,7
university town,2758,28,7,1,28,7
downtown san,2759,26,7,2,28,7
business district,2759,27,7,1,28,7
district san,2759,30,7,1,28,7
downtown san bernardino,2759,26,7,1,28,7
business district san,2759,30,7,1,28,7
developing business,2760,29,7,1,29,7
business center,2760,29,7,1,29,7
developing business center,2760,29,7,1,29,7
international corporations,2761,29,7,1,29,7
corporations headquartered,2761,29,7,1,29,7
international corporations headquartered,2761,29,7,1,29,7
jamboree business,2762,29,7,1,29,7
business parks,2762,29,7,1,29,7
jamboree business parks,2762,29,7,1,29,7
orange county,2763,14,7,1,29,7
santa ana,2763,22,7,1,29,7
newport center,2763,29,7,1,29,7
downtown santa ana,2763,29,7,1,29,7
business centers,2764,29,7,1,29,7
central business,2765,26,7,1,30,7
central business district,2765,27,7,1,30,7
district san diego,2765,30,7,1,30,7
business districts,2766,26,7,2,30,7
districts located,2766,30,7,1,30,7
northern san,2767,30,7,1,30,7
northern san diego,2767,30,7,1,30,7
university city,2768,30,7,1,30,7
second busiest,2769,31,7,1,31,7
busiest airport,2769,31,7,1,31,7
airport united,2769,31,7,1,31,7
second busiest airport,2769,31,7,1,31,7
busiest airport united,2769,31,7,1,31,7
airport united states,2769,31,7,1,31,7
busiest airports,2771,31,7,2,31,7
international passenger,2771,31,7,2,31,7
passenger volume,2771,31,7,2,31,7
angeles international,2771,31,7,1,31,7
international airport,2771,31,7,2,31,7
international passenger volume,2771,31,7,1,31,7
los angeles international,2771,31,7,1,31,7
angeles international airport,2771,31,7,1,31,7
busiest single,2772,31,7,1,31,7
single runway,2772,31,7,1,31,7
busiest single runway,2772,31,7,1,31,7
world busiest,2773,31,7,2,31,7
busiest general,2773,31,7,1,31,7
general aviation,2773,31,7,2,31,7
aviation airport,2773,31,7,1,31,7
world busiest general,2773,31,7,1,31,7
busiest general aviation,2773,31,7,1,31,7
general aviation airport,2773,31,7,1,31,7
commuter rail,2774,32,7,1,32,7
rail system,2774,32,7,1,32,7
commuter rail system,2774,32,7,1,32,7
lines commuter,2775,32,7,1,32,7
lines commuter rail,2775,32,7,1,32,7
run downtown,2776,32,7,1,32,7
downtown los,2776,26,7,1,32,7
run downtown los,2776,32,7,1,32,7
downtown los angeles,2776,26,7,1,32,7
riverside county,2777,15,7,1,32,7
bernardino riverside county,2777,15,7,1,32,7
states busiest,2778,33,7,1,33,7
busiest commercial,2778,33,7,1,33,7
commercial port,2778,33,7,1,33,7
united states busiest,2778,33,7,1,33,7
states busiest commercial,2778,33,7,1,33,7
busiest commercial port,2778,33,7,1,33,7
busiest container,2779,33,7,1,33,7
container port,2779,33,7,1,33,7
second busiest container,2779,33,7,1,33,7
busiest container port,2779,33,7,1,33,7
port long,2780,33,7,1,33,7
long beach,2780,22,7,1,33,7
port long beach,2780,33,7,1,33,7
region diversified,2781,34,7,1,34,7
diversified technology,2781,34,7,1,34,7
region diversified technology,2781,34,7,1,34,7
university california,2783,29,7,1,34,7
california institute,2783,34,7,1,34,7
institute technology,2783,34,7,1,34,7
california institute technology,2783,34,7,1,34,7
california state,2785,11,7,1,34,7
state university,2785,34,7,1,34,7
california state university,2785,34,7,1,34,7
angeles rams,2786,35,7,1,35,7
los angeles rams,2786,35,7,1,35,7
angeles clippers,2787,35,7,1,35,7
los angeles clippers,2787,35,7,1,35,7
angeles angels,2788,35,7,1,35,7
angels anaheim,2788,35,7,1,35,7
los angeles angels,2788,35,7,1,35,7
angeles angels anaheim,2788,35,7,1,35,7
anaheim ducks,2789,35,7,1,35,7
mls team,2790,36,7,1,35,7
teams los,2792,36,7,1,36,7
teams los angeles,2792,36,7,1,36,7
one two,2793,24,26,1,36,7
soccer teams,2793,36,7,1,36,7
team scheduled,2795,36,7,1,36,7
scheduled return,2795,36,7,1,36,7
team scheduled return,2795,36,7,1,36,7
popular southern,2796,37,7,1,37,7
popular southern california,2796,37,7,1,37,7
teams southern,2799,35,7,1,37,7
teams southern california,2799,35,7,1,37,7
growing sport,2801,38,7,1,38,7
sport southern,2801,38,7,1,38,7
growing sport southern,2801,38,7,1,38,7
sport southern california,2801,38,7,1,38,7
becoming popular,2802,13,44,1,38,7
merger sky,2804,0,8,1,0,8
sky television,2804,0,8,1,0,8
television british,2804,0,8,1,0,8
british satellite,2804,0,8,1,0,8
satellite broadcasting,2804,0,8,1,0,8
merger sky television,2804,0,8,1,0,8
sky television british,2804,0,8,1,0,8
television british satellite,2804,0,8,1,0,8
british satellite broadcasting,2804,0,8,1,0,8
uk largest,2805,0,8,1,0,8
largest digital,2805,0,8,1,0,8
digital subscription,2805,0,8,1,0,8
subscription television,2805,0,8,1,0,8
television company,2805,0,8,1,0,8
uk largest digital,2805,0,8,1,0,8
largest digital subscription,2805,0,8,1,0,8
digital subscription television,2805,0,8,1,0,8
subscription television company,2805,0,8,1,0,8
sky italia,2806,0,8,1,0,8
holding company,2807,0,8,1,0,8
setanta sports,2809,1,8,1,1,8
sports awarded,2809,1,8,1,1,8
setanta sports awarded,2809,1,8,1,1,8
six total,2810,52,0,1,1,8
sky bid,2812,1,8,1,1,8
bskyb excluded,2813,2,8,1,2,8
part consortium,2814,79,24,1,2,8
bskyb channels,2815,2,8,1,2,8
channels available,2815,2,8,1,2,8
prior october,2815,2,8,1,2,8
Oct-05,2815,2,8,2,2,8
bskyb channels available,2815,2,8,1,2,8
prior october 2005,2815,2,8,1,2,8
replaced sky,2816,2,8,1,2,8
sky travel,2816,2,8,1,2,8
additional subscription,2818,3,8,1,3,8
subscription fees,2818,3,8,1,3,8
additional subscription fees,2818,3,8,1,3,8
tv advertising,2819,3,8,1,3,8
advertising campaign,2819,3,8,1,3,8
tv advertising campaign,2819,3,8,1,3,8
get sky,2820,3,8,1,3,8
sky functions,2820,3,8,1,3,8
subscribe bskyb,2820,3,8,2,3,8
subscribe bskyb channels,2820,3,8,1,3,8
sky box,2821,3,8,2,3,8
tv scrambling,2823,4,8,1,4,8
scrambling system,2823,4,8,1,4,8
tv scrambling system,2823,4,8,1,4,8
parent company,2825,40,15,1,4,8
design authority,2826,4,8,1,4,8
authority digital,2826,4,8,1,4,8
digital satellite,2826,4,8,1,4,8
satellite receivers,2826,4,8,1,4,8
receivers capable,2826,4,8,1,4,8
using service,2826,40,14,2,4,8
design authority digital,2826,4,8,1,4,8
authority digital satellite,2826,4,8,1,4,8
digital satellite receivers,2826,4,8,1,4,8
satellite receivers capable,2826,4,8,1,4,8
personal video,2827,4,8,1,4,8
video recorder,2827,4,8,1,4,8
personal video recorder,2827,4,8,1,4,8
network march,2828,5,8,1,5,8
Mar-07,2828,5,8,1,5,8
network march 2007,2828,5,8,1,5,8
bskyb virgin,2829,5,8,1,5,8
virgin media,2829,5,8,3,5,8
dispute carriage,2829,5,8,1,5,8
carriage sky,2829,5,8,1,5,8
sky channels,2829,5,8,1,5,8
channels cable,2829,5,8,1,5,8
cable tv,2829,5,8,1,5,8
bskyb virgin media,2829,5,8,1,5,8
dispute carriage sky,2829,5,8,1,5,8
carriage sky channels,2829,5,8,1,5,8
sky channels cable,2829,5,8,1,5,8
channels cable tv,2829,5,8,1,5,8
claim bskyb,2830,5,8,1,5,8
resulted virgin,2830,5,8,1,5,8
hd channels,2831,5,8,1,5,8
offered substantially,2831,5,8,1,5,8
substantially value,2831,5,8,1,5,8
offered substantially value,2831,5,8,1,5,8
video demand,2832,5,8,1,5,8
english high,2833,6,8,1,6,8
high court,2833,37,3,1,6,8
microsoft use,2833,6,8,1,6,8
use term,2833,9,7,1,6,8
term skydrive,2833,6,8,1,6,8
skydrive infringed,2833,6,8,1,6,8
infringed sky,2833,6,8,1,6,8
sky right,2833,6,8,1,6,8
english high court,2833,6,8,1,6,8
microsoft use term,2833,6,8,1,6,8
use term skydrive,2833,6,8,1,6,8
term skydrive infringed,2833,6,8,1,6,8
skydrive infringed sky,2833,6,8,1,6,8
infringed sky right,2833,6,8,1,6,8
bskyb microsoft,2834,6,8,1,6,8
chief executive,2838,7,8,1,7,8
executive officer,2838,7,8,1,7,8
service began,2838,13,18,1,7,8
chief executive officer,2838,7,8,1,7,8
free air,2839,2,8,1,7,8
air channels,2839,14,8,1,7,8
channels broadcast,2839,7,8,1,7,8
free air channels,2839,14,8,1,7,8
analogue service,2840,7,8,1,7,8
sky uk,2843,0,8,1,8,8
uk limited,2843,0,8,1,8,8
limited formerly,2843,8,8,1,8,8
formerly known,2843,58,24,2,8,8
sky uk limited,2843,0,8,1,8,8
uk limited formerly,2843,8,8,1,8,8
many customers,2845,15,26,1,8,8
customers sky,2845,3,8,1,8,8
pay tv,2845,4,8,1,8,8
tv broadcaster,2845,8,8,1,8,8
pay tv broadcaster,2845,8,8,1,8,8
digital tv,2846,8,8,1,8,8
tv service,2846,8,8,1,8,8
digital tv service,2846,8,8,1,8,8
name sky,2847,0,8,1,9,8
broadband router,2847,9,8,1,9,8
