word,label,parag_no,title_no
Maribyrnong River,LOC,12,9
Mitta River,LOC,12,9
Hopkins River,LOC,12,9
Merri River,LOC,12,9
Kiewa River,LOC,12,9
Victoria,GPE,13,9
Alps,LOC,13,9
the Great Dividing Range,EVENT,13,9
Victoria,GPE,13,9
less than 9,CARDINAL,13,9
48 °F,CARDINAL,13,9
winter,DATE,13,9
0,CARDINAL,13,9
32,CARDINAL,13,9
F,ORG,13,9
−11.7,PERSON,13,9
10.9,CARDINAL,13,9
F,ORG,13,9
Omeo,ORG,13,9
13 June 1965,DATE,13,9
Falls Creek,GPE,13,9
3 July 1970,DATE,13,9
Victoria,GPE,14,9
Trains Melbourne,PERSON,14,9
Melbourne,GPE,14,9
V/Line,ORG,14,9
the Victorian Government,ORG,14,9
Pacific National,ORG,14,9
Australia,GPE,14,9
Great Southern Rail,ORG,14,9
The Overland Melbourne,ORG,14,9
NSW,ORG,14,9
Melbourne,GPE,14,9
Sydney,GPE,14,9
Victoria,GPE,15,9
37,CARDINAL,15,9
the Australian House of Representatives,ORG,15,9
12,CARDINAL,15,9
Australian,NORP,15,9
Parliament,ORG,15,9
Victoria,GPE,15,9
the Legislative Assembly,ORG,15,9
the Legislative Council,ORG,15,9
Victoria,PERSON,15,9
the Labor Party,ORG,15,9
Daniel Andrews,PERSON,15,9
the Queen of Australia,ORG,15,9
Victoria,GPE,15,9
Linda Dessau,PERSON,15,9
79,CARDINAL,15,9
33,CARDINAL,15,9
1 July 1851,DATE,16,9
first,ORDINAL,16,9
Victorian Legislative Council,ORG,16,9
Victoria,GPE,16,9
New South Wales,GPE,16,9
Colony,PRODUCT,16,9
Victoria,GPE,16,9
Days later,DATE,16,9
1851,DATE,16,9
Ballarat,GPE,16,9
Bendigo,GPE,16,9
Victoria,GPE,16,9
ten years,DATE,16,9
Victoria,GPE,16,9
"76,000",CARDINAL,16,9
"540,000",CARDINAL,16,9
Victoria,PERSON,16,9
the decade,DATE,16,9
20 million ounces,QUANTITY,16,9
one third,CARDINAL,16,9
August 2010,DATE,17,9
Victoria,GPE,17,9
"1,548",CARDINAL,17,9
489,CARDINAL,17,9
Catholic,NORP,17,9
214,CARDINAL,17,9
"Just under 540,800",CARDINAL,17,9
"just over 311,800",CARDINAL,17,9
Over 61,CARDINAL,17,9
Catholic,NORP,17,9
"More than 462,000",CARDINAL,17,9
"more than 390,000",CARDINAL,17,9
secondary,ORDINAL,17,9
the final two years,DATE,17,9
77 per cent,MONEY,17,9
90 per cent,MONEY,17,9
Victoria,ORG,17,9
"about 63,519",CARDINAL,17,9
Victoria,GPE,18,9
Australia,GPE,18,9
60%,PERCENT,18,9
Australia,GPE,18,9
3 million,CARDINAL,18,9
nearly two-thirds,CARDINAL,18,9
almost 6.4 billion,QUANTITY,18,9
2.4 million,CARDINAL,18,9
more than 2.2 million,CARDINAL,18,9
each year,DATE,18,9
2003–04,CARDINAL,18,9
Victorian,NORP,18,9
"11,634 tonnes",QUANTITY,18,9
nearly A$109 million,MONEY,18,9
A$46 million,MONEY,18,9
A$13.7 million,MONEY,18,9
Asia,LOC,18,9
Victorian,NORP,19,9
"1,600 mm",QUANTITY,19,9
5 ft,QUANTITY,19,9
3,CARDINAL,19,9
"1,435 mm",QUANTITY,19,9
4 ft,QUANTITY,19,9
Two,CARDINAL,19,9
760 mm,QUANTITY,19,9
2 ft,QUANTITY,19,9
five,CARDINAL,19,9
New South Wales,GPE,20,9
1788,DATE,20,9
Australia,GPE,20,9
New South Wales,GPE,20,9
New Holland,GPE,20,9
Sydney,GPE,20,9
first,ORDINAL,20,9
European,NORP,20,9
Victoria,GPE,20,9
October 1803,DATE,20,9
David Collins,PERSON,20,9
Sullivan Bay on Port Phillip,FAC,20,9
402,CARDINAL,20,9
9,CARDINAL,20,9
2,CARDINAL,20,9
39,CARDINAL,20,9
5,CARDINAL,20,9
307,CARDINAL,20,9
17,CARDINAL,20,9
7,CARDINAL,20,9
England,GPE,20,9
Daniel Woodriff,PERSON,20,9
French,NORP,20,9
British,NORP,20,9
1854,DATE,21,9
Ballarat,GPE,21,9
Victoria,GPE,21,9
"the ""Eureka Stockade",ORG,21,9
British,NORP,21,9
the Imperial Parliament,ORG,21,9
Victoria,PERSON,21,9
Eureka,GPE,21,9
the Victorian Parliament,ORG,21,9
Victoria,GPE,22,9
the Legislative Assembly,ORG,22,9
Premier,ORG,22,9
Commonwealth,ORG,22,9
the Australian Constitution,LAW,22,9
Victoria,GPE,22,9
Daniel Andrews,PERSON,22,9
Victorian,NORP,23,9
17%,PERCENT,23,9
$8.7 billion,MONEY,23,9
24%,PERCENT,23,9
2004,DATE,23,9
"an estimated 32,463",CARDINAL,23,9
"around 136,000 square kilometres",QUANTITY,23,9
"52,500 sq mi",QUANTITY,23,9
Victorian,NORP,23,9
more than 60%,PERCENT,23,9
A quarter,CARDINAL,23,9
Victoria,GPE,24,9
Melbourne,GPE,24,9
V8 Supercars,PRODUCT,24,9
Australian Motorcycle Grand Prix,ORG,24,9
Phillip Island,LOC,24,9
the Australian International Airshow,ORG,24,9
Geelong,ORG,24,9
Port Fairy Folk Festival,FAC,24,9
Queenscliff Music Festival,ORG,24,9
Bells Beach,FAC,24,9
the Bright Autumn Festival,EVENT,24,9
an estimated two million,CARDINAL,0,10
1562,DATE,0,10
France,GPE,0,10
about one-eighth,CARDINAL,0,10
French,NORP,0,10
Catholics,NORP,0,10
Huguenots,ORG,0,10
Catholic,NORP,0,10
French,NORP,0,10
the Wars of Religion,ORG,0,10
1562 to 1598,DATE,0,10
the Edict of Nantes,GPE,0,10
Huguenots,ORG,0,10
Huguenot,ORG,1,10
Swiss,NORP,1,10
Besançon Hugues,PERSON,1,10
1532,DATE,1,10
Swiss,NORP,1,10
Hugues,PERSON,1,10
Dutch,NORP,1,10
Huisgenoten,PERSON,1,10
German Eidgenosse (Confederates,ORG,1,10
one,CARDINAL,1,10
Geneva,GPE,1,10
John Calvin's,PERSON,1,10
Geneva,GPE,1,10
Hugues,DATE,1,10
Catholic,NORP,1,10
"the ""Confederate Party",ORG,1,10
the Duke of Savoy,ORG,1,10
Geneva,GPE,1,10
the Swiss Confederation,ORG,1,10
Huguenot,ORG,1,10
first,ORDINAL,1,10
France,GPE,1,10
the Reformed Church,ORG,1,10
Amboise,PERSON,1,10
1560,DATE,1,10
France,GPE,1,10
House of Guise,ORG,1,10
Swiss,NORP,1,10
Hugues,PERSON,1,10
Huisgenoten,GPE,1,10
Huguenot,ORG,1,10
Protestant,NORP,1,10
Bible,WORK_OF_ART,2,10
Reformed,ORG,2,10
France,GPE,2,10
the Protestant Reformation,LOC,2,10
Around 1294,DATE,2,10
French,NORP,2,10
Scriptures,PERSON,2,10
Roman Catholic,NORP,2,10
Guyard de Moulin,PERSON,2,10
two,CARDINAL,2,10
Jean de Rély,PERSON,2,10
Paris,GPE,2,10
1487,DATE,2,10
Montpellier,ORG,3,10
66,CARDINAL,3,10
Huguenots,LOC,3,10
Paris,GPE,3,10
1622,DATE,3,10
the Catholic party,ORG,3,10
the Edict of Alès,ORG,3,10
1629,DATE,3,10
Individual Huguenots,ORG,4,10
the Cape of Good Hope,FAC,4,10
as early as 1671,DATE,4,10
François Villion,LOC,4,10
Viljoen,PERSON,4,10
first,ORDINAL,4,10
Huguenot,ORG,4,10
the Cape of Good Hope,FAC,4,10
Maria de la Queillerie,PERSON,4,10
Jan van Riebeeck,PERSON,4,10
6 April 1652,DATE,4,10
the Far East,LOC,4,10
ten years later,DATE,4,10
31 December 1687,DATE,4,10
first,ORDINAL,4,10
Huguenots,ORG,4,10
Netherlands,GPE,4,10
the Dutch East India Company,ORG,4,10
the Cape of Good Hope,FAC,4,10
Huguenots,ORG,4,10
Cape,LOC,4,10
between 1688 and 1689,DATE,4,10
seven,CARDINAL,4,10
New France,GPE,5,10
Huguenots,NORP,5,10
Jessé de Forest,PERSON,5,10
North America,LOC,5,10
1624,DATE,5,10
Dutch,NORP,5,10
New Netherland,GPE,5,10
New York,GPE,5,10
New Jersey,GPE,5,10
Great Britain's,GPE,5,10
colonies,GPE,5,10
Nova Scotia,ORG,5,10
New Amsterdam's,GPE,5,10
Huguenot,ORG,5,10
Netherlands,GPE,5,10
the previous century,DATE,5,10
1628,DATE,5,10
Huguenots,ORG,5,10
L'Église,ORG,5,10
Nouvelle-Amsterdam,ORG,5,10
French,NORP,5,10
New Amsterdam,GPE,5,10
today,DATE,5,10
L'Eglise du Saint-Esprit,PERSON,5,10
Anglican,NORP,5,10
Francophone New Yorkers,ORG,5,10
New Amsterdam,GPE,5,10
Huguenots,ORG,5,10
Manhattan,GPE,5,10
Long Island,LOC,5,10
Newtown Creek,GPE,5,10
first,ORDINAL,5,10
Europeans,NORP,5,10
Brooklyn,GPE,5,10
Boschwick,ORG,5,10
Bushwick,GPE,5,10
the early years,DATE,6,10
Huguenots,ORG,6,10
Charleston,GPE,6,10
South Carolina,GPE,6,10
1685,DATE,6,10
Elie Prioleau,PERSON,6,10
Pons,PERSON,6,10
France,GPE,6,10
first,ORDINAL,6,10
first,ORDINAL,6,10
Huguenot,ORG,6,10
North America,LOC,6,10
1685,DATE,6,10
Huguenot,ORG,6,10
Norman,NORP,6,10
Carolingian,NORP,6,10
Edmund Bohun,PERSON,6,10
Suffolk,GPE,6,10
French,NORP,6,10
Charlemagne,GPE,6,10
Jean Postell,PERSON,6,10
Dieppe France,PERSON,6,10
Alexander Pepin,PERSON,6,10
Antoine Poitevin,PERSON,6,10
Orsement France,PERSON,6,10
Jacques de Bordeaux of Grenoble,PERSON,6,10
Charleston Orange,LOC,6,10
the British Crown,ORG,6,10
1697,DATE,6,10
Baronies,LOC,6,10
Ashley and Santee River,ORG,6,10
British,NORP,6,10
the Deep South,LOC,6,10
Texas,GPE,6,10
Stadtholder William III,PERSON,7,10
King of England,ORG,7,10
Louis XIV,PERSON,7,10
French,NORP,7,10
the Dutch Republic,GPE,7,10
1672,DATE,7,10
William,PERSON,7,10
the League of Augsburg,ORG,7,10
Louis,GPE,7,10
French,NORP,7,10
Huguenots,ORG,7,10
Dutch Republic,PERSON,7,10
Louis XIV,PERSON,7,10
the Edict of Nantes,GPE,7,10
French,LANGUAGE,7,10
the 1620s,DATE,8,10
Huguenots,ORG,8,10
the Edict of Nantes,GPE,8,10
Louis XIV,PERSON,8,10
the Edict of Fontainebleau,LOC,8,10
1685,DATE,8,10
Protestantism,NORP,8,10
France,GPE,8,10
Huguenots,ORG,8,10
three-quarters,DATE,8,10
"roughly 500,000",CARDINAL,8,10
Huguenots,NORP,8,10
France,GPE,8,10
The Catholic Church,ORG,9,10
France,GPE,9,10
Huguenots,PRODUCT,9,10
Huguenot,ORG,9,10
the St. Bartholomew's Day,ORG,9,10
"5,000 to 30,000",CARDINAL,9,10
Huguenots,ORG,9,10
France,GPE,9,10
French,NORP,9,10
Catholics,NORP,9,10
Huguenots,LOC,9,10
1620,DATE,10,10
Huguenots,LOC,10,10
three,CARDINAL,10,10
Huguenot,ORG,10,10
France,GPE,10,10
between 1621 and 1629,DATE,10,10
a decade,DATE,10,10
Henry IV,FAC,10,10
Huguenot,FAC,10,10
Protestants,NORP,10,10
the Edict of Nantes,GPE,10,10
Louis XIII,PERSON,10,10
Italian,NORP,10,10
Catholic,NORP,10,10
Marie de',PERSON,10,10
Medici,PERSON,10,10
Protestantism,NORP,10,10
Huguenots,ORG,10,10
the French Crown.[citation,ORG,10,10
Approximately one million,CARDINAL,11,10
Protestants,NORP,11,10
France,GPE,11,10
some 2%,PERCENT,11,10
Alsace,GPE,11,10
France,GPE,11,10
Cévennes,GPE,11,10
Huguenots,NORP,11,10
French Australians,NORP,11,10
Huguenot,ORG,11,10
centuries,DATE,11,10
Australian,NORP,11,10
the Huguenot Society of Australia,ORG,11,10
Society,ORG,11,10
three,CARDINAL,12,10
New York,GPE,12,10
another 21 miles,QUANTITY,12,10
New York,GPE,12,10
New Rochelle,GPE,12,10
third,ORDINAL,12,10
New Paltz,GPE,12,10
Huguenot Street Historic District,FAC,12,10
New Paltz,GPE,12,10
the United States of America,GPE,12,10
Huguenots,ORG,12,10
Staten Island,LOC,12,10
the New York Harbor,ORG,12,10
Huguenot,ORG,12,10
the Edict of Nantes,GPE,13,10
the Dutch Republic,GPE,13,10
Huguenot,ORG,13,10
"75,000",CARDINAL,13,10
"100,000",CARDINAL,13,10
200,CARDINAL,13,10
Cévennes,PERSON,13,10
Fraissinet-de-Lozère,ORG,13,10
the Dutch Republic,GPE,13,10
2 million,CARDINAL,13,10
nearly 25%,PERCENT,13,10
Amsterdam,GPE,13,10
1705,DATE,13,10
Amsterdam,GPE,13,10
West Frisia,GPE,13,10
first,ORDINAL,13,10
Huguenot,ORG,13,10
the Dutch Republic,GPE,13,10
1715,DATE,13,10
Dutch,NORP,13,10
Huguon,DATE,14,10
King Hugo,EVENT,14,10
Huguet,PERSON,14,10
Roman Catholics,NORP,14,10
night,TIME,14,10
Tours,GPE,14,10
night,TIME,14,10
Reguier de la Plancha,PERSON,14,10
1560,DATE,14,10
De l'Estat de France,ORG,14,10
The Cape Monthly,ORG,14,10
the Walloons and Huguenots,ORG,15,10
Canterbury,GPE,15,10
Turnagain Lane,GPE,15,10
Huguenots,ORG,15,10
half,CARDINAL,15,10
the late 16th century,DATE,15,10
the last years of the 19th century,DATE,15,10
Kent,PERSON,15,10
Sandwich,GPE,15,10
Faversham,GPE,15,10
Maidstone,GPE,15,10
Huguenots,ORG,16,10
Dublin,GPE,16,10
"Cork, Youghal",ORG,16,10
Waterford,GPE,16,10
the 17th and 18th centuries,DATE,16,10
Huguenot,ORG,16,10
the Huguenot District,LOC,16,10
French Church Street,ORG,16,10
Cork City,GPE,16,10
D'Olier Street,ORG,16,10
Dublin,GPE,16,10
the Bank of Ireland,ORG,16,10
French,NORP,16,10
Portarlington,GPE,16,10
1696,DATE,16,10
Huguenot,ORG,16,10
Huguenots,ORG,17,10
France,GPE,17,10
Huguenots,ORG,17,10
years,DATE,17,10
French,NORP,17,10
non-Catholics,NORP,17,10
New France,GPE,17,10
British,NORP,17,10
French,NORP,17,10
North American,NORP,17,10
the Seven Years' War,DATE,17,10
Huguenot,ORG,17,10
British,NORP,17,10
British,NORP,17,10
New France,ORG,17,10
1759-60,DATE,17,10
nearly another quarter-century,DATE,18,10
1598,DATE,18,10
Henry of Navarre,ORG,18,10
French,NORP,18,10
Henry IV,PERSON,18,10
Protestantism,NORP,18,10
Roman Catholicism,ORG,18,10
the Edict of Nantes,GPE,18,10
The Edict reaffirmed Catholicism,ORG,18,10
France,GPE,18,10
Protestants,NORP,18,10
Catholics,NORP,18,10
Edict,ORG,18,10
Catholic,NORP,18,10
Protestant,PRODUCT,18,10
Catholic,NORP,18,10
Catholics,NORP,19,10
Huguenots,NORP,19,10
France,GPE,19,10
hundreds of thousands,CARDINAL,19,10
Protestants,NORP,19,10
Britain,GPE,19,10
Holland,GPE,19,10
Prussia,GPE,19,10
South Africa,GPE,19,10
Four thousand,CARDINAL,19,10
North American,NORP,19,10
New York,GPE,19,10
Virginia,GPE,19,10
English,LANGUAGE,19,10
French,NORP,19,10
France,GPE,19,10
Catholics,NORP,19,10
first,ORDINAL,20,10
Huguenots,NORP,20,10
France,GPE,20,10
Switzerland,GPE,20,10
Huguenots,ORG,20,10
French,NORP,20,10
Brazil,GPE,20,10
1555,DATE,20,10
France Antarctique,ORG,20,10
500,CARDINAL,20,10
the Guanabara Bay,LOC,20,10
present-day,DATE,20,10
Rio de Janeiro,GPE,20,10
Fort Coligny,PERSON,20,10
Portuguese,NORP,20,10
Brazilian,NORP,20,10
Native Americans,NORP,20,10
French,NORP,20,10
South America,LOC,20,10
1560,DATE,20,10
Portuguese,NORP,20,10
Huguenots,LOC,20,10
Portuguese,NORP,20,10
The Huguenots of Guanabara,ORG,20,10
Portuguese,NORP,20,10
the Guanabara Confession of Faith,ORG,20,10
first,ORDINAL,20,10
Protestant,NORP,20,10
the Western Cape,LOC,21,10
South Africa,GPE,21,10
French,NORP,21,10
today,DATE,21,10
Afrikaans,NORP,21,10
French Huguenot,ORG,21,10
Blignaut,GPE,21,10
Cilliers,ORG,21,10
de Klerk,PERSON,21,10
Du Preez,ORG,21,10
Randt,PERSON,21,10
Toit,ORG,21,10
Duvenhage(Du Vinage,PERSON,21,10
Franck,GPE,21,10
Gervais,PERSON,21,10
Giliomee,PERSON,21,10
Gous/Gouws (Gauch,ORG,21,10
Hugo,EVENT,21,10
Jordaan,PERSON,21,10
Jourdan,GPE,21,10
Joubert,PERSON,21,10
Kriek,GPE,21,10
Labuschagne,GPE,21,10
Buscagne,GPE,21,10
Roux,PERSON,21,10
Malan,GPE,21,10
Malherbe,GPE,21,10
Marais,GPE,21,10
Maree,GPE,21,10
Minnaar,PERSON,21,10
Nel,PERSON,21,10
Nortje,PERSON,21,10
Pienaar,PERSON,21,10
Rossouw,PERSON,21,10
Rousseau,PERSON,21,10
Taljaard,PERSON,21,10
TerBlanche,ORG,21,10
Theron,GPE,21,10
Viljoen,PERSON,21,10
Visagie,ORG,21,10
South Africa,GPE,21,10
Huguenots,NORP,21,10
France,GPE,21,10
Paul Revere,PERSON,22,10
Huguenot,ORG,22,10
Henry Laurens,PERSON,22,10
the Articles of Confederation for South Carolina,ORG,22,10
Jack Jouett,PERSON,22,10
Cuckoo Tavern,ORG,22,10
Thomas Jefferson,PERSON,22,10
Tarleton,PERSON,22,10
Francis Marion,PERSON,22,10
the American Revolution,EVENT,22,10
Huguenot,ORG,22,10
North America,LOC,22,10
Charleston,GPE,22,10
South Carolina,GPE,22,10
1844,DATE,22,10
The Huguenot Society of America,ORG,22,10
Manakin Episcopal Church,ORG,22,10
Virginia,GPE,22,10
Society,ORG,22,10
one,CARDINAL,22,10
Texas,GPE,22,10
Bedfordshire,GPE,23,10
one,CARDINAL,23,10
British,NORP,23,10
19th century,DATE,23,10
East Midlands,LOC,23,10
twenty-five,CARDINAL,23,10
Dover,GPE,23,10
Huguenot,ORG,23,10
Bedfordshire,GPE,23,10
Bucks Point',ORG,23,10
Huguenot,ORG,23,10
Mechlin,PERSON,23,10
Lille,GPE,23,10
Mechlin,PERSON,23,10
first half of the eighteenth century,DATE,23,10
Mechlin,PERSON,23,10
Lille,GPE,23,10
the end of the 18th century,DATE,23,10
Europe,LOC,23,10
Berlin,GPE,24,10
Huguenots,ORG,24,10
two,CARDINAL,24,10
1700,DATE,24,10
one-fifth,CARDINAL,24,10
French,LANGUAGE,24,10
The Berlin Huguenots,FAC,24,10
French,LANGUAGE,24,10
nearly a century,DATE,24,10
German,NORP,24,10
Prussia,GPE,24,10
Napoleon,ORG,24,10
1806-07,DATE,24,10
Fredericia,PERSON,24,10
Denmark,GPE,24,10
Berlin,GPE,24,10
Stockholm,GPE,24,10
Hamburg,GPE,24,10
Frankfurt,GPE,24,10
Helsinki,GPE,24,10
Emden,GPE,24,10
Huguenots,NORP,25,10
"200,000 to 1,000,000",CARDINAL,25,10
England,GPE,25,10
the Netherlands,GPE,25,10
Switzerland,GPE,25,10
Norway,GPE,25,10
Denmark,GPE,25,10
Prussia,GPE,25,10
Frederick William,PERSON,25,10
Huguenots,NORP,25,10
only one,CARDINAL,25,10
France,GPE,25,10
Cévennes,NORP,25,10
the early 18th century,DATE,25,10
Camisards,NORP,25,10
Huguenots,ORG,25,10
the Catholic Church,ORG,25,10
French,NORP,25,10
Camisards,GPE,25,10
between 1702 and 1709,DATE,25,10
1564,DATE,26,10
Norman Huguenots,ORG,26,10
Jean Ribault,ORG,26,10
Fort Caroline,FAC,26,10
the St. Johns River,ORG,26,10
Jacksonville,GPE,26,10
Florida,GPE,26,10
first,ORDINAL,26,10
European,NORP,26,10
United States,GPE,26,10
September 1565,DATE,26,10
French,LANGUAGE,26,10
Spanish,NORP,26,10
St. Augustine,ORG,26,10
Spanish,NORP,26,10
Fort Matanzas,FAC,26,10
Hundreds,CARDINAL,26,10
French,NORP,26,10
Spanish,NORP,26,10
Pedro Menendez,PERSON,26,10
Huguenots,NORP,26,10
Fort Caroline,GPE,26,10
French,NORP,27,10
two,CARDINAL,27,10
North America,LOC,27,10
1562,DATE,27,10
Jean Ribault,PERSON,27,10
Florida,GPE,27,10
Southeastern U.S.,LOC,27,10
Charlesfort on Parris Island,FAC,27,10
South Carolina,GPE,27,10
The Wars of Religion,ORG,27,10
1564,DATE,27,10
Ribault,ORG,27,10
René Goulaine de Laudonnière,PERSON,27,10
second,ORDINAL,27,10
Fort Caroline,FAC,27,10
Jacksonville,GPE,27,10
Florida,GPE,27,10
1565,DATE,27,10
Spanish,NORP,27,10
La Florida,ORG,27,10
Pedro Menéndez de Avilés,PERSON,27,10
St. Augustine,GPE,27,10
Fort Caroline,GPE,27,10
French,NORP,27,10
Protestant,NORP,27,10
1700,DATE,28,10
several hundred,CARDINAL,28,10
French,NORP,28,10
England,GPE,28,10
Virginia,GPE,28,10
the English Crown,ORG,28,10
Lower Norfolk County,GPE,28,10
20 miles,QUANTITY,28,10
the James River,LOC,28,10
Monacan,NORP,28,10
Manakin Town,ORG,28,10
Powhatan County,GPE,28,10
present-day,DATE,28,10
Chesterfield County,GPE,28,10
12 May 1705,DATE,28,10
the Virginia General Assembly,ORG,28,10
the 148 Huguenots,ORG,28,10
Manakintown,GPE,28,10
390,CARDINAL,28,10
English,LANGUAGE,28,10
English,LANGUAGE,28,10
the 18th and 19th centuries,DATE,28,10
French,NORP,28,10
Piedmont,GPE,28,10
the Appalachian Mountains,NORP,28,10
Kentucky,GPE,28,10
Tennessee,GPE,28,10
Missouri,GPE,28,10
Manakintown,GPE,28,10
the Huguenot Memorial Bridge,FAC,28,10
the James River,LOC,28,10
Huguenot Road,FAC,28,10
Huguenot High School,ORG,28,10
Dutch,NORP,29,10
Spain,GPE,29,10
the first years,DATE,29,10
the Dutch Revolt,ORG,29,10
Dutch Republic,GPE,29,10
Huguenot,ORG,29,10
William the Silent,PERSON,29,10
the Spanish Inquisition,EVENT,29,10
the Huguenot Pierre L'Oyseleur,ORG,29,10
Villiers,ORG,29,10
Louise de Coligny,PERSON,29,10
Huguenot,ORG,29,10
Gaspard de Coligny,PERSON,29,10
William the Silent,PERSON,29,10
Dutch,NORP,29,10
Spanish,NORP,29,10
Catholic,NORP,29,10
French,NORP,29,10
French,LANGUAGE,29,10
the present day,DATE,29,10
Prinsenhof,ORG,29,10
one,CARDINAL,29,10
14,CARDINAL,29,10
the Dutch Reformed Church,ORG,29,10
Huguenots,NORP,29,10
the Dutch Republic's,GPE,29,10
the House of Orange-Nassau,ORG,29,10
the early days,DATE,29,10
the Dutch Revolt,ORG,29,10
Huguenots,NORP,29,10
the Dutch Republic's,GPE,29,10
the Cape of Good Hope,FAC,29,10
South Africa,GPE,29,10
New Netherland,LOC,29,10
North America,LOC,29,10
1708,DATE,30,10
the Foreign Protestants Naturalization Act,ORG,30,10
England,GPE,30,10
Ireland,GPE,30,10
Britain,GPE,30,10
Andrew Lortie,PERSON,30,10
André Lortie,PERSON,30,10
Huguenot,ORG,30,10
London,GPE,30,10
Mass.,GPE,30,10
the French Crown's,ORG,31,10
the Edict of Nantes,GPE,31,10
Huguenots,ORG,31,10
Ireland,GPE,31,10
the late 17th,DATE,31,10
early 18th centuries,DATE,31,10
Protestants,NORP,31,10
Ireland,GPE,31,10
William of Orange,PERSON,31,10
Ireland,GPE,31,10
Dublin,GPE,31,10
Significant Huguenot,PERSON,31,10
Dublin,GPE,31,10
Lisburn,GPE,31,10
Waterford,GPE,31,10
Youghal,PERSON,31,10
Killeshandra,GPE,31,10
County Cavan,PERSON,31,10
Irish,NORP,31,10
Prince Louis de Condé,GPE,32,10
Daniel,PERSON,32,10
Ludwig von Nassau-Saarbrücken,PERSON,32,10
Huguenot,ORG,32,10
present-day,DATE,32,10
Saarland,ORG,32,10
1604,DATE,32,10
Condés,ORG,32,10
many years,DATE,32,10
Huguenot,ORG,32,10
France,GPE,32,10
this day,DATE,32,10
the United States,GPE,32,10
the 1890s,DATE,32,10
Huguenot,ORG,33,10
Protestant European,NORP,33,10
England,GPE,33,10
Wales,GPE,33,10
Scotland,GPE,33,10
Denmark,GPE,33,10
Sweden,GPE,33,10
Switzerland,GPE,33,10
the Dutch Republic,GPE,33,10
Brandenburg,GPE,33,10
the Holy Roman Empire,FAC,33,10
the Duchy of Prussia,ORG,33,10
the Channel Islands,GPE,33,10
Ireland,GPE,33,10
Europe,LOC,33,10
the Dutch Cape Colony,ORG,33,10
South Africa,GPE,33,10
the Dutch East Indies,ORG,33,10
Caribbean,LOC,33,10
English,LANGUAGE,33,10
North America,LOC,33,10
Quebec,GPE,33,10
non-French,NORP,34,10
France,GPE,34,10
French,NORP,34,10
Hugues Capet,PERSON,34,10
France,GPE,34,10
Gallicans,NORP,34,10
Protestants,NORP,34,10
Janet Gray,PERSON,34,10
Hugos,GPE,34,10
Hugo,EVENT,34,10
Reformed,ORG,35,10
Gallican,NORP,35,10
Roman Catholics,NORP,35,10
Jacques Lefevre,PERSON,35,10
Gallicans,NORP,35,10
French,NORP,35,10
France,GPE,35,10
the Bishop of Rome,ORG,35,10
"the Protestant Reformation, Lefevre",EVENT,35,10
the University of Paris,ORG,35,10
French,NORP,35,10
the New Testament,ORG,35,10
1523,DATE,35,10
Bible,WORK_OF_ART,35,10
French,LANGUAGE,35,10
1530,DATE,35,10
William Farel,PERSON,35,10
Lefevre,PERSON,35,10
the Swiss Reformation,GPE,35,10
Protestant,NORP,35,10
Geneva,GPE,35,10
Jean Cauvin,PERSON,35,10
John Calvin,PERSON,35,10
the University of Paris,ORG,35,10
Protestantism,NORP,35,10
Francis I,PERSON,35,10
French Waldensians,NORP,35,10
Luberon,GPE,35,10
William Farel,PERSON,35,10
Calvin,PERSON,35,10
Olivetan,GPE,35,10
French,NORP,35,10
Bible,WORK_OF_ART,35,10
The French Confession of 1559,ORG,35,10
1550,DATE,35,10
1580,DATE,35,10
Reformed,ORG,35,10
France,GPE,35,10
the St. Bartholomew's,ORG,36,10
24 August,DATE,36,10
3 October 1572,DATE,36,10
Catholics,NORP,36,10
thousands,CARDINAL,36,10
Huguenots,GPE,36,10
Paris,GPE,36,10
the weeks,DATE,36,10
Massacre,PERSON,36,10
Aix,NORP,36,10
"Rouen, Toulouse",GPE,36,10
Troyes,PERSON,36,10
"Nearly 3,000",CARDINAL,36,10
Protestants,NORP,36,10
Toulouse,PERSON,36,10
23–24 August,DATE,36,10
"between about 2,000 and 3,000",CARDINAL,36,10
Protestants,NORP,36,10
Paris,GPE,36,10
"between 3,000 and 7,000",CARDINAL,36,10
French,NORP,36,10
17 September,DATE,36,10
"almost 25,000",CARDINAL,36,10
Protestants,NORP,36,10
Paris,GPE,36,10
Beyond Paris,PERSON,36,10
3 October,DATE,36,10
1573,DATE,36,10
Louis XIV,PERSON,37,10
1643,DATE,37,10
Huguenots,ORG,37,10
first,ORDINAL,37,10
Huguenot,ORG,37,10
Huguenot,ORG,37,10
1685,DATE,37,10
the Edict of Fontainebleau,LOC,37,10
the Edict of Nantes,GPE,37,10
Protestantism,NORP,37,10
New Rochelle,GPE,38,10
Long Island Sound,LOC,38,10
New York,GPE,38,10
Davenports Neck,ORG,38,10
Bauffet's Point,WORK_OF_ART,38,10
England,GPE,38,10
four years,DATE,38,10
the Edict of Nantes,GPE,38,10
John Pell,PERSON,38,10
Pelham Manor,PERSON,38,10
six thousand one hundred acres,CARDINAL,38,10
Jacob Leisler,PERSON,38,10
New Rochelle,GPE,38,10
La Rochelle,GPE,38,10
France,GPE,38,10
first,ORDINAL,38,10
second,ORDINAL,38,10
twenty-three miles,QUANTITY,38,10
Saturday,DATE,38,10
evening,TIME,38,10
New Rochelle,GPE,38,10
New York,GPE,38,10
Sunday,DATE,38,10
